_1_KT	AvgSpotLen	BioSample	Experiment	Instrument	Lat	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	Max_Elev	Min_Elev	NH4_N	NO3_N	PH	Plant_rich	Precip	ReleaseDate	Run	SRA_Sample	Sample_Name	TC	TN	Temp	collection_date	geo_loc_name	lat_lon	moisture	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	host	isolation_source
39.19232458	283	SAMN04417165	SRX1812123	Illumina MiSeq	18	SINGLE	L1E_ITS	2016-06-01	2	0	1075	350	18.27	1.901	5.43	93	3460	2016-06-02	SRR3613686	SRS1254025	L1E	3.22	0.24	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.64	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417164	SRX1537186	Illumina MiSeq	18	PAIRED	L10W_nifH	2016-01-21	32	19	1075	350	62.7	2.112	4.83	93	3460	2016-03-17	SRR3108876	SRS1254026	L10W	8.67	0.56	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.22	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	254	SAMN04417164	SRX1806313	Illumina MiSeq	18	SINGLE	L10W_16S	2016-05-31	15	7	1075	350	62.7	2.112	4.83	93	3460	2016-06-01	SRR3607728	SRS1254026	L10W	8.67	0.56	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.22	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	255	SAMN04417164	SRX1812130	Illumina MiSeq	18	SINGLE	L10W_ITS	2016-06-01	7	3	1075	350	62.7	2.112	4.83	93	3460	2016-06-02	SRR3613687	SRS1254026	L10W	8.67	0.56	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.22	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417163	SRX1537185	Illumina MiSeq	18	PAIRED	L10S_nifH	2016-01-21	37	24	1075	350	26.77	1.87	5.53	93	3460	2016-03-17	SRR3108875	SRS1254027	L10S	4.45	0.31	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	51.41	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417163	SRX1806314	Illumina MiSeq	18	SINGLE	L10S_16S	2016-05-31	10	5	1075	350	26.77	1.87	5.53	93	3460	2016-06-01	SRR3607729	SRS1254027	L10S	4.45	0.31	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	51.41	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	276	SAMN04417163	SRX1812137	Illumina MiSeq	18	SINGLE	L10S_ITS	2016-06-01	14	6	1075	350	26.77	1.87	5.53	93	3460	2016-06-02	SRR3613688	SRS1254027	L10S	4.45	0.31	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	51.41	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417162	SRX1537184	Illumina MiSeq	18	PAIRED	L10N_nifH	2016-01-21	32	20	1075	350	34.11	2.043	5.39	93	3460	2016-03-17	SRR3108874	SRS1254028	L10N	12.27	0.73	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	39.2	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417162	SRX1806315	Illumina MiSeq	18	SINGLE	L10N_16S	2016-05-31	12	6	1075	350	34.11	2.043	5.39	93	3460	2016-06-01	SRR3607731	SRS1254028	L10N	12.27	0.73	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	39.2	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	290	SAMN04417162	SRX1812143	Illumina MiSeq	18	SINGLE	L10N_ITS	2016-06-01	7	3	1075	350	34.11	2.043	5.39	93	3460	2016-06-02	SRR3613689	SRS1254028	L10N	12.27	0.73	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	39.2	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417161	SRX1537183	Illumina MiSeq	18	PAIRED	L10E_nifH	2016-01-21	34	21	1075	350	32.27	2.243	5.45	93	3460	2016-03-17	SRR3108873	SRS1254029	L10E	8.41	0.47	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	41.17	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417161	SRX1806316	Illumina MiSeq	18	SINGLE	L10E_16S	2016-05-31	9	4	1075	350	32.27	2.243	5.45	93	3460	2016-06-01	SRR3607732	SRS1254029	L10E	8.41	0.47	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	41.17	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	281	SAMN04417161	SRX1812150	Illumina MiSeq	18	SINGLE	L10E_ITS	2016-06-01	8	2	1075	350	32.27	2.243	5.45	93	3460	2016-06-02	SRR3613690	SRS1254029	L10E	8.41	0.47	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	41.17	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417160	SRX1537182	Illumina MiSeq	18	PAIRED	L100W_nifH	2016-01-21	28	18	1075	350	38.23	305.5	4.32	93	3460	2016-03-17	SRR3108872	SRS1254030	L100W	10.59	0.7	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	52.18	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	254	SAMN04417160	SRX1806317	Illumina MiSeq	18	SINGLE	L100W_16S	2016-05-31	13	6	1075	350	38.23	305.5	4.32	93	3460	2016-06-01	SRR3607733	SRS1254030	L100W	10.59	0.7	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	52.18	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	280	SAMN04417160	SRX1812156	Illumina MiSeq	18	SINGLE	L100W_ITS	2016-06-01	12	5	1075	350	38.23	305.5	4.32	93	3460	2016-06-02	SRR3613691	SRS1254030	L100W	10.59	0.7	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	52.18	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417159	SRX1537181	Illumina MiSeq	18	PAIRED	L100S_nifH	2016-01-21	36	22	1075	350	22.32	2.13	5.51	93	3460	2016-03-17	SRR3108871	SRS1254031	L100S	5.45	0.31	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	38.86	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	254	SAMN04417159	SRX1806318	Illumina MiSeq	18	SINGLE	L100S_16S	2016-05-31	10	5	1075	350	22.32	2.13	5.51	93	3460	2016-06-01	SRR3607734	SRS1254031	L100S	5.45	0.31	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	38.86	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	282	SAMN04417159	SRX1812163	Illumina MiSeq	18	SINGLE	L100S_ITS	2016-06-01	4	1	1075	350	22.32	2.13	5.51	93	3460	2016-06-02	SRR3613692	SRS1254031	L100S	5.45	0.31	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	38.86	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417158	SRX1537180	Illumina MiSeq	18	PAIRED	L100N_nifH	2016-01-21	36	23	1075	350	389.9	100.5	4.4	93	3460	2016-03-17	SRR3108870	SRS1254032	L100N	11.55	0.69	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	38.99	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	254	SAMN04417158	SRX1806319	Illumina MiSeq	18	SINGLE	L100N_16S	2016-05-31	16	8	1075	350	389.9	100.5	4.4	93	3460	2016-06-01	SRR3607735	SRS1254032	L100N	11.55	0.69	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	38.99	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	277	SAMN04417158	SRX1812170	Illumina MiSeq	18	SINGLE	L100N_ITS	2016-06-01	2	1	1075	350	389.9	100.5	4.4	93	3460	2016-06-02	SRR3613693	SRS1254032	L100N	11.55	0.69	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	38.99	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417157	SRX1537179	Illumina MiSeq	18	PAIRED	L100E_nifH	2016-01-21	37	22	1075	350	90.05	129.4	4.86	93	3460	2016-03-17	SRR3108869	SRS1254033	L100E	4.27	0.37	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	36.98	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417157	SRX1806320	Illumina MiSeq	18	SINGLE	L100E_16S	2016-05-31	10	5	1075	350	90.05	129.4	4.86	93	3460	2016-06-01	SRR3607736	SRS1254033	L100E	4.27	0.37	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	36.98	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	278	SAMN04417157	SRX1812177	Illumina MiSeq	18	SINGLE	L100E_ITS	2016-06-01	6	2	1075	350	90.05	129.4	4.86	93	3460	2016-06-02	SRR3613694	SRS1254033	L100E	4.27	0.37	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	36.98	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417172	SRX1537194	Illumina MiSeq	18	PAIRED	L200W_nifH	2016-01-21	30	18	1075	350	169.8	2.487	5.38	93	3460	2016-03-17	SRR3108884	SRS1254034	L200W	6.81	0.41	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	40.48	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417172	SRX1806304	Illumina MiSeq	18	SINGLE	L200W_16S	2016-05-31	10	5	1075	350	169.8	2.487	5.38	93	3460	2016-06-01	SRR3607632	SRS1254034	L200W	6.81	0.41	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	40.48	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	281	SAMN04417172	SRX1812072	Illumina MiSeq	18	SINGLE	L200W_ITS	2016-06-01	10	4	1075	350	169.8	2.487	5.38	93	3460	2016-06-02	SRR3613679	SRS1254034	L200W	6.81	0.41	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	40.48	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417171	SRX1537193	Illumina MiSeq	18	PAIRED	L200S_nifH	2016-01-21	25	16	1075	350	40.69	2.154	4.91	93	3460	2016-03-17	SRR3108883	SRS1254035	L200S	7.16	0.43	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.58	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417171	SRX1806306	Illumina MiSeq	18	SINGLE	L200S_16S	2016-05-31	9	4	1075	350	40.69	2.154	4.91	93	3460	2016-06-01	SRR3607633	SRS1254035	L200S	7.16	0.43	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.58	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	265	SAMN04417171	SRX1812079	Illumina MiSeq	18	SINGLE	L200S_ITS	2016-06-01	9	4	1075	350	40.69	2.154	4.91	93	3460	2016-06-02	SRR3613680	SRS1254035	L200S	7.16	0.43	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	37.58	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417170	SRX1537192	Illumina MiSeq	18	PAIRED	L200N_nifH	2016-01-21	30	18	1075	350	366	93.1	4.67	93	3460	2016-03-17	SRR3108882	SRS1254036	L200N	8.44	0.6	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	40.02	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417170	SRX1806307	Illumina MiSeq	18	SINGLE	L200N_16S	2016-05-31	16	8	1075	350	366	93.1	4.67	93	3460	2016-06-01	SRR3607663	SRS1254036	L200N	8.44	0.6	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	40.02	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	255	SAMN04417170	SRX1812085	Illumina MiSeq	18	SINGLE	L200N_ITS	2016-06-01	9	4	1075	350	366	93.1	4.67	93	3460	2016-06-02	SRR3613681	SRS1254036	L200N	8.44	0.6	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	40.02	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417169	SRX1537191	Illumina MiSeq	18	PAIRED	L200E_nifH	2016-01-21	29	18	1075	350	124.7	184.5	4.55	93	3460	2016-03-17	SRR3108881	SRS1254037	L200E	12.9	0.73	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	42.92	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417169	SRX1806308	Illumina MiSeq	18	SINGLE	L200E_16S	2016-05-31	15	7	1075	350	124.7	184.5	4.55	93	3460	2016-06-01	SRR3607664	SRS1254037	L200E	12.9	0.73	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	42.92	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	260	SAMN04417169	SRX1812092	Illumina MiSeq	18	SINGLE	L200E_ITS	2016-06-01	6	2	1075	350	124.7	184.5	4.55	93	3460	2016-06-02	SRR3613682	SRS1254037	L200E	12.9	0.73	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	42.92	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	502	SAMN04417168	SRX1537190	Illumina MiSeq	18	PAIRED	L1W_nifH	2016-01-21	32	20	1075	350	26.05	1.902	5.38	93	3460	2016-03-17	SRR3108880	SRS1254038	L1W	4.48	0.3	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	35.07	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	253	SAMN04417168	SRX1806309	Illumina MiSeq	18	SINGLE	L1W_16S	2016-05-31	11	5	1075	350	26.05	1.902	5.38	93	3460	2016-06-01	SRR3607665	SRS1254038	L1W	4.48	0.3	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	35.07	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
39.19232458	304	SAMN04417168	SRX1812100	Illumina MiSeq	18	SINGLE	L1W_ITS	2016-06-01	8	3	1075	350	26.05	1.902	5.38	93	3460	2016-06-02	SRR3613683	SRS1254038	L1W	4.48	0.3	23	25-Jul-2012	Puerto Rico	18.3 N 65.8 W	35.07	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	475	SAMN04417089	SRX1537481	Illumina MiSeq	44	PAIRED	A50E_nifH	2016-01-21	34	22	1627	412	145.5	2.584	4	17	2200	2016-03-17	SRR3109171	SRS1254216	A50E	41.89	0.63	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	44.6	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	253	SAMN04417089	SRX1808877	Illumina MiSeq	44	SINGLE	A50E_16S	2016-05-31	13	6	1627	412	145.5	2.584	4	17	2200	2016-06-01	SRR3607913	SRS1254216	A50E	41.89	0.63	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	44.6	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	282	SAMN04417089	SRX1812596	Illumina MiSeq	44	SINGLE	A50E_ITS	2016-06-01	5	2	1627	412	145.5	2.584	4	17	2200	2016-06-02	SRR3613841	SRS1254216	A50E	41.89	0.63	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	44.6	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	502	SAMN04417088	SRX1537480	Illumina MiSeq	44	PAIRED	A200W_nifH	2016-01-21	37	23	1627	412	50.18	4.988	5.78	17	2200	2016-03-17	SRR3109170	SRS1254217	A200W	6.54	0.25	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	26.85	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	253	SAMN04417088	SRX1808878	Illumina MiSeq	44	SINGLE	A200W_16S	2016-05-31	17	8	1627	412	50.18	4.988	5.78	17	2200	2016-06-01	SRR3607914	SRS1254217	A200W	6.54	0.25	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	26.85	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	280	SAMN04417088	SRX1812605	Illumina MiSeq	44	SINGLE	A200W_ITS	2016-06-01	14	6	1627	412	50.18	4.988	5.78	17	2200	2016-06-02	SRR3613842	SRS1254217	A200W	6.54	0.25	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	26.85	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	502	SAMN04417087	SRX1537479	Illumina MiSeq	44	PAIRED	A200S_nifH	2016-01-21	32	20	1627	412	30.81	12.99	5.77	17	2200	2016-03-17	SRR3109169	SRS1254218	A200S	3.19	0.16	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	19.35	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	254	SAMN04417087	SRX1808879	Illumina MiSeq	44	SINGLE	A200S_16S	2016-05-31	17	8	1627	412	30.81	12.99	5.77	17	2200	2016-06-01	SRR3607920	SRS1254218	A200S	3.19	0.16	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	19.35	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	273	SAMN04417087	SRX1812613	Illumina MiSeq	44	SINGLE	A200S_ITS	2016-06-01	10	4	1627	412	30.81	12.99	5.77	17	2200	2016-06-02	SRR3613843	SRS1254218	A200S	3.19	0.16	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	19.35	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	502	SAMN04417086	SRX1537478	Illumina MiSeq	44	PAIRED	A200N_nifH	2016-01-21	37	23	1627	412	46.05	2.387	5.46	17	2200	2016-03-17	SRR3109168	SRS1254219	A200N	2.59	0.12	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	19.7	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	254	SAMN04417086	SRX1808880	Illumina MiSeq	44	SINGLE	A200N_16S	2016-05-31	14	7	1627	412	46.05	2.387	5.46	17	2200	2016-06-01	SRR3607921	SRS1254219	A200N	2.59	0.12	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	19.7	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	281	SAMN04417086	SRX1812621	Illumina MiSeq	44	SINGLE	A200N_ITS	2016-06-01	13	5	1627	412	46.05	2.387	5.46	17	2200	2016-06-02	SRR3613847	SRS1254219	A200N	2.59	0.12	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	19.7	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	502	SAMN04417085	SRX1537477	Illumina MiSeq	44	PAIRED	A200E_nifH	2016-01-21	34	22	1627	412	76.75	2.443	5.07	17	2200	2016-03-17	SRR3109167	SRS1254220	A200E	19.17	0.43	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	34.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	254	SAMN04417085	SRX1808881	Illumina MiSeq	44	SINGLE	A200E_16S	2016-05-31	16	8	1627	412	76.75	2.443	5.07	17	2200	2016-06-01	SRR3607922	SRS1254220	A200E	19.17	0.43	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	34.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
41.13804282	289	SAMN04417085	SRX1812636	Illumina MiSeq	44	SINGLE	A200E_ITS	2016-06-01	10	4	1627	412	76.75	2.443	5.07	17	2200	2016-06-02	SRR3613848	SRS1254220	A200E	19.17	0.43	9	01-Jul-2012	USA: Oregon	44.2 N 122.26 W	34.93	AMPLICON	PRJNA308872	Metagenome or environmental	UNIVERSITY OF OKLAHOMA	public	sra	ncbi	0	PCR	METAGENOMIC	soil metagenome	ILLUMINA	SRP068620	soil	forest
